-1.522274613380432129e-01,-2.514761090278625488e-01,-2.305095195770263672e-01,-1.931341290473937988e-01,3.989687561988830566e-02,1.480054557323455811e-01,-3.773062303662300110e-02,5.352926440536975861e-03,-1.873961091041564941e-01,-2.284015417098999023e-01,2.380608320236206055e-01,-1.153121441602706909e-01,1.195426955819129944e-01,2.517419457435607910e-01,-3.708263933658599854e-01,1.526895314455032349e-01,-3.525839447975158691e-01,-4.569395259022712708e-02,4.663628935813903809e-01,2.340886592864990234e-01,-6.580630689859390259e-02,-1.133176535367965698e-01,-1.792029738426208496e-01,1.079036444425582886e-01,-3.127667307853698730e-02,-9.735444560647010803e-03,-1.339571177959442139e-01,1.076506227254867554e-01,-5.441254377365112305e-01,7.819627225399017334e-02,-8.821211755275726318e-02,-1.235717758536338806e-01,-1.301032258197665215e-03,2.491860836744308472e-01,-2.511500753462314606e-02,-2.726504206657409668e-01,7.416576147079467773e-02,-2.058218419551849365e-01,-6.023321300745010376e-02,7.763610780239105225e-02,2.779918611049652100e-01,-3.529776632785797119e-01,-1.714026629924774170e-01,3.516561537981033325e-02,1.215054988861083984e-01,6.302294880151748657e-02,-3.107128143310546875e-01,-5.665296223014593124e-03,1.261114925146102905e-01,9.523544460535049438e-02,-4.396896958351135254e-01,3.166816234588623047e-01,-1.072327643632888794e-01,1.687852591276168823e-01,-8.269083499908447266e-02,4.236051142215728760e-01,1.851662099361419678e-01,-1.999874114990234375e-01,1.082932129502296448e-01,-2.989305183291435242e-02,1.401284635066986084e-01,1.639666594564914703e-02,1.589635759592056274e-01,1.388599127531051636e-01,1.457794457674026489e-01,2.581732571125030518e-01,3.219399154186248779e-01,2.242050170898437500e-01,-3.041626513004302979e-01,-8.737976849079132080e-02,-2.492207586765289307e-01,-2.765979804098606110e-02,3.626955151557922363e-01,9.509172290563583374e-02,1.970631629228591919e-01,-2.534462809562683105e-01,-2.279148548841476440e-01,4.805596470832824707e-01,-2.138600870966911316e-02,8.190263062715530396e-02,4.080533385276794434e-01,1.886753588914871216e-01,-1.611923277378082275e-01,2.956512272357940674e-01,2.015440464019775391e-01,3.699807524681091309e-01,-4.574776589870452881e-01,-2.460848093032836914e-01,-8.692475408315658569e-02,1.651256382465362549e-01,5.645333975553512573e-02,-8.004509657621383667e-02,-1.759403049945831299e-01,5.614063143730163574e-02,1.722708940505981445e-01,5.251667648553848267e-02,-1.121709123253822327e-01,-1.140925511717796326e-01,7.883024401962757111e-03,-6.553702056407928467e-02,-8.385267108678817749e-02,-3.073084400966763496e-03,1.105701550841331482e-01,2.862961292266845703e-01,-2.843624949455261230e-01,4.519809037446975708e-02,-2.198114395141601562e-01,-6.854467093944549561e-02,-1.450923383235931396e-01,-6.232983469963073730e-01,2.738197743892669678e-01,1.787211000919342041e-01,1.230008602142333984e-01,-1.151137351989746094e-01,1.572231948375701904e-01,-6.884519010782241821e-02,3.490437865257263184e-01,-1.077485457062721252e-01,2.355902493000030518e-01,3.109675645828247070e-01,2.034676522016525269e-01,-2.361330538988113403e-01,-1.535365544259548187e-02,5.708959698677062988e-01,2.650237679481506348e-01,2.663268446922302246e-01,1.166053265333175659e-01,-2.913359105587005615e-01,-1.325895488262176514e-01,-1.227169260382652283e-01,2.079209126532077789e-02,-1.214602738618850708e-01,1.138530001044273376e-01,2.543545365333557129e-01,-1.899209022521972656e-01,2.022696435451507568e-01,-1.590088605880737305e-01,1.107551455497741699e-01,-1.194913405925035477e-02,-7.210498303174972534e-02,-2.161763235926628113e-02,9.605852514505386353e-02,-3.597755134105682373e-01,-6.548223495483398438e-01,3.456232845783233643e-01,2.395759075880050659e-01,2.895297110080718994e-01,4.252754524350166321e-02,1.233119145035743713e-01,-1.490262746810913086e-01,2.449559271335601807e-01,1.844947785139083862e-01,1.551879793405532837e-01,-1.868932396173477173e-01,-2.477478235960006714e-01,-2.076550424098968506e-01,6.492006592452526093e-03,1.284990012645721436e-01,2.891662716865539551e-01,6.115416288375854492e-01,3.897332549095153809e-01,3.926122486591339111e-01,-3.359317183494567871e-01,1.633593738079071045e-01,-3.238301277160644531e-01,1.013135164976119995e-01,1.287109870463609695e-02,6.147660017013549805e-01,8.944517374038696289e-02,-1.754253804683685303e-01,-5.031632184982299805e-01,-6.704906821250915527e-01,2.170214354991912842e-01,1.057896390557289124e-01,-2.269345223903656006e-01,-4.163641855120658875e-02,1.618322432041168213e-01,2.473280876874923706e-01,2.341243922710418701e-01,-2.313833683729171753e-01,-1.736778616905212402e+00,-9.615524858236312866e-02,-2.136177122592926025e-01,5.614314693957567215e-03,5.537049844861030579e-02,1.819011010229587555e-02,1.981738209724426270e-01,-2.168117761611938477e-01,2.035031020641326904e-01,3.070507049560546875e-01,-1.388600915670394897e-01,-2.861908636987209320e-02,-1.178938150405883789e-01,4.416598007082939148e-02,2.090088576078414917e-01,-1.296762675046920776e-01,-6.451759487390518188e-02,-3.754206001758575439e-01,2.298569679260253906e-01,-2.483282051980495453e-02,-1.302845496684312820e-02,-6.675808131694793701e-02,4.238197207450866699e-01,-1.042320281267166138e-01,6.134273484349250793e-02,9.178301692008972168e-01,5.697652813978493214e-04,-2.035878449678421021e-01,2.553246617317199707e-01,-2.331510484218597412e-01,-6.375230550765991211e-01,3.262282013893127441e-01,1.891245543956756592e-01,-2.266132384538650513e-01,5.144782066345214844e-01,-1.208903789520263672e-01,3.579429388046264648e-01,-3.426302671432495117e-01,-1.564185172319412231e-01,-1.930570155382156372e-01,1.334799546748399734e-02,-1.190308332443237305e-01,-1.930969953536987305e-01,4.461207985877990723e-01,-6.075176596641540527e-01,6.065796613693237305e-01,2.549049258232116699e-01,4.966290593147277832e-01,1.853313148021697998e-01,-1.520908623933792114e-01,-1.190871968865394592e-01,-1.716512739658355713e-01,3.007957898080348969e-02,1.653638333082199097e-01,-5.465028882026672363e-01,3.629421591758728027e-01,-6.228712201118469238e-02,7.103063911199569702e-02,1.247621923685073853e-01,-9.289127588272094727e-02,-1.589118987321853638e-01,7.183100283145904541e-02,4.935946464538574219e-01,2.800745069980621338e-01,-3.548203110694885254e-01,-2.820987999439239502e-01,3.486405313014984131e-01,1.520164906978607178e-01,1.506785154342651367e-01,-7.461950927972793579e-02,-2.400640249252319336e-01,-6.450679153203964233e-02,-1.711214184761047363e-01,-2.206151187419891357e-01,-1.554096955806016922e-02,-2.629041671752929688e-01,-1.610498577356338501e-01,-2.741327881813049316e-01,-2.483794651925563812e-02,-1.039994508028030396e-01,-2.699097692966461182e-01,3.232446312904357910e-02,8.277610540390014648e-01,-2.086801826953887939e-01,-2.497314848005771637e-02,7.776145637035369873e-02,4.350341856479644775e-01,3.616500645875930786e-02,2.938442230224609375e-01,-4.224791005253791809e-02,-8.947348594665527344e-02,8.651787042617797852e-02,-2.040099650621414185e-01,-9.169699549674987793e-01,-2.010476887226104736e-01,2.911539003252983093e-02,3.505843579769134521e-01,-4.121768847107887268e-02,3.176944702863693237e-02,6.858306378126144409e-02,1.696901470422744751e-01,9.781589359045028687e-02,3.476005047559738159e-03,-3.567739203572273254e-02,4.493533447384834290e-02,-3.011479414999485016e-02,1.035275235772132874e-01,-1.979603245854377747e-02,2.563940584659576416e-01,-3.642254769802093506e-01,6.865634769201278687e-02,2.034557424485683441e-02,-3.272912204265594482e-01,8.789116144180297852e-02,2.209325730800628662e-01,-1.087231412529945374e-01,-9.992253966629505157e-03,3.971848189830780029e-01,-4.706249386072158813e-02,-3.145994246006011963e-01,-1.208521574735641479e-01,2.191246449947357178e-01,-2.669734060764312744e-01,2.602140903472900391e-01,-6.532451603561639786e-03,3.346813023090362549e-01,-2.126916944980621338e-01,2.922261366620659828e-03,-3.517827272415161133e+00,-3.882812559604644775e-01,-3.404060304164886475e-01,-2.094815671443939209e-01,3.025863170623779297e-01,-1.001225486397743225e-01,1.209874972701072693e-01,2.423616684973239899e-02,-2.314607650041580200e-01,-1.027190685272216797e-01,1.930660307407379150e-01,-1.742730885744094849e-01,3.934165239334106445e-01,1.747571229934692383e-01,3.041294813156127930e-01,3.076151311397552490e-01,-8.892816491425037384e-03,-3.215913847088813782e-02,-3.408197760581970215e-01,2.418502271175384521e-01,4.705668240785598755e-02,-2.235769480466842651e-01,7.920865714550018311e-02,-4.145535081624984741e-02,3.520242869853973389e-01,2.203296124935150146e-01,-3.232872784137725830e-01,2.835857868194580078e-02,-3.930012285709381104e-01,-1.526887761428952217e-03,-2.392731606960296631e-02,-2.483143806457519531e-01,-4.475132524967193604e-01,1.378969699144363403e-01,1.891364753246307373e-01,-2.342609167098999023e-01,2.577530741691589355e-01,-2.412073612213134766e-01,3.544686436653137207e-01,1.779859140515327454e-02,5.125243216753005981e-02,-2.696513235569000244e-01,2.844741344451904297e-01,1.629498898983001709e-01,-1.055266410112380981e-01,1.920105218887329102e-01,2.036123722791671753e-01,-3.928872048854827881e-01,2.895287238061428070e-02,1.011699289083480835e-01,-6.359808146953582764e-02,-2.856780886650085449e-01,3.077381253242492676e-01,1.701243594288825989e-02,-1.442719995975494385e-01,4.172909259796142578e-02,2.363546565175056458e-02,2.824491858482360840e-01,2.170566283166408539e-02,-1.092484742403030396e-01,5.394029021263122559e-01,-2.290981709957122803e-01,-8.501869440078735352e-02,-1.654063761234283447e-01,-7.431787252426147461e-01,2.097516693174839020e-02,-1.411766707897186279e-01,-1.619184315204620361e-01,3.972201943397521973e-01,-7.034825533628463745e-02,-2.841602563858032227e-01,1.295232772827148438e-02,-5.911574512720108032e-02,-8.247869610786437988e-01,-3.474286198616027832e-01,1.286960095167160034e-01,-2.712236940860748291e-01,-7.635585963726043701e-02,1.949153840541839600e-01,-4.340607672929763794e-02,-7.385286688804626465e-02,1.062819082289934158e-02,2.930923365056514740e-02,1.148251667618751526e-01,7.207207381725311279e-02,2.376535162329673767e-02,1.632065176963806152e-01,-8.288686722517013550e-02,7.306511700153350830e-02,5.975923687219619751e-02,-2.492660731077194214e-01,1.725900620222091675e-01,2.868164181709289551e-01,1.970847845077514648e-01,5.556869506835937500e-02,-1.649163663387298584e-01,1.967610567808151245e-01,-3.781316280364990234e-01,1.190277487039566040e-01,1.231635436415672302e-01,4.673345014452934265e-02,-3.826071619987487793e-01,1.253769397735595703e-01,-1.201549395918846130e-01,-7.054864615201950073e-02,-1.573446840047836304e-01,-4.635558128356933594e-01,-8.715485036373138428e-02,-1.505909264087677002e-01,2.380267344415187836e-02,1.841679364442825317e-01,-2.901565432548522949e-01,3.145337998867034912e-01,7.069387938827276230e-03,1.396252214908599854e-01,2.600661478936672211e-02,-1.384182870388031006e-01,3.182782530784606934e-01,-9.001933038234710693e-02,1.712097525596618652e-01,-1.215069741010665894e-01,3.632802069187164307e-01,-2.650919854640960693e-01,-3.189842998981475830e-01,-7.215279340744018555e-02,1.489039361476898193e-01,6.816140562295913696e-02,-2.941587865352630615e-01,-5.073817968368530273e-01,-9.705515950918197632e-02,5.496897175908088684e-02,-2.092425078153610229e-01,8.840812742710113525e-02,-3.497918844223022461e-01,1.779707521200180054e-01,1.470039784908294678e-01,5.085717514157295227e-02,4.919538497924804688e-01,3.353996872901916504e-01,2.734836637973785400e-01,1.345168799161911011e-01,1.646207869052886963e-01,-2.315975427627563477e-01,2.393035888671875000e-01,1.729910844005644321e-03,2.127267867326736450e-01,3.786332532763481140e-02,-4.347760230302810669e-02,2.298479527235031128e-01,2.675248980522155762e-01,6.276579499244689941e-01,-4.740053713321685791e-01,1.526240557432174683e-01,-3.217762708663940430e-02,-5.217343568801879883e-02,-4.221892952919006348e-01,2.271535694599151611e-01,-3.647447228431701660e-01,-2.633903622627258301e-01,1.080900654196739197e-01,-1.650254130363464355e-01,-1.520989388227462769e-01,4.218781739473342896e-02,4.081372618675231934e-01,-1.433269828557968140e-01,-8.013765513896942139e-02,2.534760832786560059e-01,2.518489062786102295e-01,-3.021233677864074707e-01,2.273626327514648438e-01,1.293281614780426025e-01,-1.180957108736038208e-01,-2.127611543983221054e-03,-6.246114894747734070e-02,-1.162391453981399536e-01,2.898624539375305176e-01,-6.040348857641220093e-02,-1.180800348520278931e-01,3.661797642707824707e-01,5.302519798278808594e-01,1.305657625198364258e-01,-2.253398597240447998e-01,1.461975872516632080e-01,4.787063226103782654e-02,2.249463051557540894e-01,-1.786596514284610748e-02,-4.303299784660339355e-01,-1.376872509717941284e-01,1.885175853967666626e-01,2.138510048389434814e-01,-2.064872682094573975e-01,-2.560092806816101074e-01,9.951663203537464142e-03,-1.117859706282615662e-01,-4.608142375946044922e-01,-2.080407887697219849e-01,3.717716336250305176e-01,-1.172525882720947266e-01,1.944382637739181519e-01,5.132711529731750488e-01,3.126154541969299316e-01,-2.212513983249664307e-02,-1.560202389955520630e-01,-1.203802824020385742e-01,-1.925082951784133911e-01,3.372714668512344360e-02,1.001813560724258423e-01,1.056383401155471802e-01,-1.867176592350006104e-01,-2.210088968276977539e-01,1.091351360082626343e-01,-2.757438719272613525e-01,-4.518385529518127441e-01,1.292554140090942383e-01,7.543356716632843018e-02,6.388306617736816406e-01,-7.426288723945617676e-02,9.025958925485610962e-02,6.777141243219375610e-02,6.247362494468688965e-02,-6.077299118041992188e-01,-2.651647925376892090e-01,-7.756642997264862061e-02,2.140955626964569092e-02,-1.102189999073743820e-02,-3.863615915179252625e-02,-3.496185839176177979e-01,-5.402375459671020508e-01,-3.704686164855957031e-01,-7.849877700209617615e-03,2.679133415222167969e-01,-4.708627611398696899e-02,-1.733292266726493835e-02,-3.028036057949066162e-01,4.127162098884582520e-01,5.603563785552978516e-02,-6.486244201660156250e-01,-9.776963293552398682e-02,2.451080828905105591e-01,1.088890209794044495e-01,-1.612879037857055664e-01,-5.887689590454101562e-01,-3.448618203401565552e-02,-3.559301495552062988e-01,3.208695948123931885e-01,-1.558791249990463257e-01,1.905531883239746094e-01,3.561676740646362305e-01,2.887687385082244873e-01,1.030457019805908203e-02,-1.920282989740371704e-01,-3.167811334133148193e-01,-9.160093218088150024e-02,-2.087649405002593994e-01,2.311828136444091797e-01,-3.239927589893341064e-01,-1.540824621915817261e-01,-1.696287691593170166e-01,2.140786945819854736e-01,3.782420232892036438e-02,-5.203860253095626831e-02,2.222049534320831299e-01,3.542657792568206787e-01,-1.456206291913986206e-01,-4.717671871185302734e-02,4.319577664136886597e-02,-1.539529301226139069e-02,1.885540336370468140e-01,2.899891734123229980e-01,-1.589242741465568542e-02,-2.101975725963711739e-03,-1.529216766357421875e-03,1.391869038343429565e-01,3.748788237571716309e-01,-2.489961087703704834e-01,-4.051249027252197266e-01,3.817843794822692871e-01,-2.427843511104583740e-01,3.587543964385986328e-03,-2.732511162757873535e-01,3.884353041648864746e-01,5.516579747200012207e-01,-1.384901106357574463e-01,-8.146646618843078613e-02,3.058099746704101562e-02,-3.442353010177612305e-02,-4.611627459526062012e-01,1.001449208706617355e-02,-2.571983635425567627e-01,3.536716848611831665e-02,2.879448533058166504e-01,2.664608359336853027e-01,-6.651290506124496460e-02,2.150140255689620972e-01,-2.261100709438323975e-01,2.820733487606048584e-01,-3.553750813007354736e-01,-2.223436385393142700e-01,-5.231579542160034180e-01,2.004595287144184113e-02,-3.555304408073425293e-01,6.324537992477416992e-01,-1.316130459308624268e-01,1.907083690166473389e-01,-2.723795175552368164e-01,9.912380576133728027e-02,-8.397566527128219604e-02,9.190498292446136475e-02,-5.508828163146972656e-02,3.705864548683166504e-01,-2.508165836334228516e-01,-4.636807441711425781e-01,3.088495135307312012e-01,3.862618803977966309e-01,-4.453932642936706543e-01,2.598813176155090332e-01,-4.459249787032604218e-03,-6.341497302055358887e-01,-2.407734394073486328e-01,3.261513113975524902e-01,3.609436452388763428e-01,-7.484946399927139282e-02,2.281101942062377930e-01,2.260862588882446289e-01,4.049008488655090332e-01,2.073868215084075928e-01,-8.249397277832031250e-01,-3.728230595588684082e-01,-1.460519284009933472e-01,4.945022612810134888e-02,1.972582787275314331e-01,1.491355448961257935e-01,1.921319984830915928e-03,3.403314948081970215e-01,-1.621320396661758423e-01,-2.400984317064285278e-01,4.538618028163909912e-01,-3.764677047729492188e-02,-1.507082432508468628e-01,-1.840410530567169189e-01,-1.720000505447387695e-01,-1.975243538618087769e-01,1.484794318675994873e-01,-1.075056567788124084e-01,6.307683885097503662e-02,-1.454466879367828369e-01,5.515344068408012390e-02,-2.095312178134918213e-01,-1.637952625751495361e-01,1.951344907283782959e-01,3.550942614674568176e-02,2.456364594399929047e-02,9.749431908130645752e-02,7.545159012079238892e-02,-2.492651045322418213e-01,1.911463737487792969e-01,5.937429517507553101e-02,1.367906667292118073e-02,-4.496622085571289062e-02,-7.076649665832519531e-01,1.000113338232040405e-01,-1.392908692359924316e-01,-1.764896661043167114e-01,-8.954560384154319763e-03,-3.968264460563659668e-01,2.287444621324539185e-01,7.593506574630737305e-02,2.399634756147861481e-02,-4.473019763827323914e-02,-2.006279677152633667e-01,-1.226691622287034988e-02,-1.404811441898345947e-01,1.253621578216552734e-01,5.016377568244934082e-01,2.801116406917572021e-01,-8.288285881280899048e-02,3.463602811098098755e-02,1.703077256679534912e-01,-4.609936773777008057e-01,3.654859215021133423e-02,-3.157669305801391602e-01,-3.093996644020080566e-02,2.273409441113471985e-02,-1.215862631797790527e-01,2.392876446247100830e-01,-4.994326531887054443e-01,6.597055494785308838e-02,-2.144530564546585083e-01,3.979689180850982666e-01,5.991825461387634277e-02,3.901313245296478271e-01,6.653280556201934814e-02,4.497586935758590698e-02,-1.655454635620117188e-01,-5.737928301095962524e-02,1.318543963134288788e-02,2.535282969474792480e-01,-1.852177828550338745e-01,3.834578096866607666e-01,2.269267588853836060e-01,4.457176327705383301e-01,1.445459127426147461e-01,-2.951279580593109131e-01,1.678288877010345459e-01,-1.786095798015594482e-01,1.077442895621061325e-02,2.643198370933532715e-01,3.737716749310493469e-02,-1.921233385801315308e-01,-4.885058999061584473e-01,-2.703480124473571777e-01,2.807555794715881348e-01,-9.427145123481750488e-01,5.034267306327819824e-01,-2.856202423572540283e-03,-9.833852201700210571e-02,1.437882483005523682e-01,2.483176626265048981e-02,-1.566685438156127930e-01,2.118350192904472351e-02,-5.501734092831611633e-02,-8.635328710079193115e-02,-1.759946317179128528e-04,3.915623947978019714e-02,-1.441321671009063721e-01,-4.498611390590667725e-01,-2.136410027742385864e-01,2.042270898818969727e-01,-3.995135053992271423e-02,-7.188369333744049072e-02,2.237638272345066071e-02,3.624373972415924072e-01,-5.660955980420112610e-02,-7.463560253381729126e-02,5.178548097610473633e-01,-1.167458668351173401e-01,-8.082883059978485107e-02,6.444829050451517105e-03,-5.032329633831977844e-02,-2.296992093324661255e-01,-1.089355349540710449e-01,1.105713620781898499e-01,3.245068788528442383e-01,-2.746619582176208496e-01,-1.800646066665649414e+00,-5.539029836654663086e-01,3.833537176251411438e-02,-4.912844300270080566e-01,2.396852970123291016e-01,5.938537791371345520e-02,5.365977287292480469e-01,3.586016297340393066e-01,1.380819380283355713e-01,-3.216456472873687744e-01,3.171753138303756714e-02,-5.029283761978149414e-01,1.745401881635189056e-02,1.582510024309158325e-01,1.673713885247707367e-02,2.244828194379806519e-01
